marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	23756935	R1T7G6DXXCK6YB	B000I3P7YS	689375264	Man With The Golden Arm	Digital_Video_Download	5	0	0	N	Y	Five Stars	Loved the sound track. Long time ago	2015-08-31
US	41146239	R23SG4GB51YHYC	B008M36H2M	977975419	The Three Stooges	Digital_Video_Download	5	1	2	N	Y	Insane!!!	This was too funny.  I saw it twice in the theater and once on line.  I laughed every time.  I think it is a good tribute to the original work!	2015-08-31
US	13131965	R3PF4GJO8C9GVC	B010X3O1IK	943258491	Do You Believe?	Digital_Video_Download	5	1	2	N	Y	My wife and I truly enjoyed this movie	My wife and I truly enjoyed this movie.  It's a great reminder of the huge price already paid by our Lord Jesus Christ for whosoever believes in him.	2015-08-31
US	22389523	R2VQCWTSJ366L7	B00ZSBB1TK	980826552	Hidden Killers of the Edwardian and Victorian Home	Digital_Video_Download	4	0	0	N	Y	Four Stars	good	2015-08-31
US	14286879	R3DZFX3VP95DS	B0072COZEG	147685891	Tim & Eric's Billion Dollar Movie	Digital_Video_Download	1	0	0	N	Y	Awful	Awful  Not  funny at all.	2015-08-31
US	20665944	R1KCF87B9J4T69	B00MGFX0O0	124479908	The Zero Theorem	Digital_Video_Download	5	0	0	N	Y	comprehension?	Not sure I fully understood the Directors meaning though I think it was about how disconnected we have all become from each other given so much computer &#34;technology&#34;. Odd that, because I was streaming the film...	2015-08-31
US	11302179	R16ZJJR5ZAKPZS	B00QIM3EAW	229284212	Thorne: Sleepyhead	Digital_Video_Download	4	0	0	N	Y	British Detectives Entertain	Interesting Brit. Detective story with a twist. Sometimes the Brit dialect needs rethinking .  I generally use closed captions on these . Otherwise a compelling and interesting story.	2015-08-31
US	41259057	R8598YO85L3G8	B00X5G0470	157175185	What We Do in the Shadows	Digital_Video_Download	5	0	1	N	Y	Five Stars	Hilarious!	2015-08-31
US	12659249	R1G0SBXR6XP4XW	B00OOKUC46	692387013	The Newsroom Season 2	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great show.	2015-08-31
US	26792362	R2YIJK8XO769CL	B00WO4DJM6	25597610	When Calls The Heart Season 2	Digital_Video_Download	5	0	0	N	Y	Very family friendly and all my kids like to watch too	We adore this show.  Very family friendly and all my kids like to watch too!	2015-08-31
US	17117864	RXHJ04VAY03D5	B0060C4E90	241782098	NOVA: The Fabric of the Cosmos	Digital_Video_Download	5	0	1	N	Y	The Fabric of the Cosmos	Great, informative and educational. Brian Green is awesome in explaining various theories...	2015-08-31
US	35096140	R2A5BY8WL1TM1B	B00AH8SPOI	729455783	Wild Kratts Season 3	Digital_Video_Download	5	0	0	N	Y	Fun show!	Educational without being condescending or boring. Fun show!	2015-08-31
US	52917617	R1FD67QL3LR819	B00XJDZFP0	669643061	Jupiter Ascending	Digital_Video_Download	2	0	0	N	Y	Pretty to look at, but hopeless	What a muddled mess of a movie! Beautiful production design could not save a terrible, convoluted story. Mila Kunis is wasted here.	2015-08-31
US	20941599	RDE7L7VR3JPFR	B005HQKUGG	86562177	Twilight Zone Season 1	Digital_Video_Download	4	0	0	N	Y	Four Stars	need more black & white shows	2015-08-31
US	20317087	R3U32E52ENFB9X	B00QROJ16C	416192994	The Ambassador - The BBC Series: The Complete Second Season	Digital_Video_Download	5	0	0	N	Y	Wonderful Show!	Wonderful show! Interesting , true human interest topics well handled, well acted and lovely filming.	2015-08-31
US	28315493	RS7EGSLWBMD96	B010OTCFWM	192035539	Diggers Season 4	Digital_Video_Download	5	0	0	N	Y	Love this show!!!	Wonderful show!It's so informative and fun.	2015-08-31
US	2524630	R3COP27B5JUFWV	B009JALB4Q	917741173	Blue Bloods, Season 3	Digital_Video_Download	4	0	0	N	Y	Hoping they renew	Still miss Espozito, but a solid season	2015-08-31
US	4719992	RWX5CV5XHIQWN	B00XOX9QCS	895883504	Mad Max: Fury Road	Digital_Video_Download	5	0	1	N	Y	Best action movie, possibly ever!	Best movie experience I've had in a long time.	2015-08-31
US	10584834	R2GMCL01PD4VZ4	B000ICXQG0	952051732	Vertigo	Digital_Video_Download	5	0	2	N	Y	Five Stars	Classic as it gets	2015-08-31
US	43860481	R2IT15VFO6N81D	B00QLF2YLG	834142484	The Newsroom: Season 3	Digital_Video_Download	3	0	0	N	Y	Three Stars	wasn&#34;t interesting enough. but will  continue to finish viewing.	2015-08-31
US	43619219	RM9RUG5YYIIT6	B006GLLXXK	630304580	True Blood: Season 1	Digital_Video_Download	5	0	0	N	Y	wow	what a great ride	2015-08-31
US	25576572	R1Y3IAZ3B8IMXV	B00Q2YXGUE	422969932	Hank and Asha	Digital_Video_Download	1	1	2	N	Y	Try Dental Surgery Instead	Waste of time!!!  Has been taken of the Watch List and will never return.	2015-08-31
US	12537639	R3T6QLWQEK03EU	B004DHUAZQ	195735753	The Expendables	Digital_Video_Download	3	0	0	N	Y	I thought it was fun and my wife thought it was stupid	I thought it was fun and my wife thought it was stupid.  She is right of course but it was still fun.	2015-08-31
US	49979431	R3U37HL3JBI0HO	B00XWUTP1A	474379953	Curb Your Enthusiasm: Season 7	Digital_Video_Download	5	0	0	N	Y	Great show, lived up to hype/expectations	I love this show, glad I was able to binge watch the whole series	2015-08-31
US	13776196	R88Z9CPMFVZ5Z	B00CPZFIK0	420755798	Oxy-morons	Digital_Video_Download	3	0	0	N	Y	pills- pills and more pills- every doctor has teh cure for every problem- a pil	pills are good for you	2015-08-31
US	30295297	R1I5AXKW1PYL3D	B009AYVNEY	172477008	We Need to talk About Kevin	Digital_Video_Download	1	1	2	N	Y	One Star	Couldn't get past the first 20 minutes.	2015-08-31
US	1209152	R3Y4II80JZLVJ	B00XBUFDK8	676201781	Fifty Shades of Grey	Digital_Video_Download	5	0	1	N	Y	very good movie	very good story	2015-08-31
US	122859	R3RI1PPDYFI9NC	B000I3W7CS	307621597	Viva La Bam Season 3	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great	2015-08-31
US	36330134	R35Y3QKKPBEVIZ	B013WF2V1K	364032199	Cop Car	Digital_Video_Download	3	0	1	N	Y	Three Stars	It was alright	2015-08-31
US	12245979	R9HEF45J7IQ1F	B00F88GRSS	155599171	Behind the Candelabra	Digital_Video_Download	2	0	1	N	Y	Two Stars	It was a weird film	2015-08-31
US	52231821	RFMO2AGFAVTTI	B00UY0QOKQ	263203403	Orphan Black, Season 3	Digital_Video_Download	5	0	0	N	Y	You should watch!!!	I would watch every season again.  Love the series.	2015-08-31
US	28688001	R2LP61T6FRJ1HF	B00B73AYAU	465377594	Popular Mechanics For Kids - Complete Season 2	Digital_Video_Download	5	0	0	N	Y	Amazing show for all ages	Amazing show for all ages!!! 18 month old, 10 year old and I (30-something) love this show! Not all episodes are as interesting to us but all seem to strike a nice balance between education and entertainment. We love the aircraft carrier episode. The kids hosting the show are really talented and are so lucky to experience all these amazing adventures - inspiring!	2015-08-31
US	32889976	R2HS2NZMFBTQLY	B00AVF8USS	25717469	Avatar	Digital_Video_Download	5	0	1	N	Y	Five Stars	Great movie!	2015-08-31
US	20218358	R35RQ0Y2SM5833	B00MSPUVAE	757731523	Queen Kong	Digital_Video_Download	3	0	1	N	Y	Queen Flop	It was too campy and old English. It was racist times when they still called it darkest Africa I couldnt finish the movie. The original Fay Ray was beautiful. This Ray Fay wasnt even handsome.	2015-08-31
US	50293208	R3Q2HJVY8B1NRP	B0015RFCZ0	211761397	August Rush	Digital_Video_Download	5	0	0	N	Y	Five Stars	Really good movie	2015-08-31
US	47145961	RSLNOTP77R7DR	B00NJ18VD0	85805733	Princess Stories: Snow White and the Magic Mirror / Secret of Anastasia / Secret of Mulan	Digital_Video_Download	5	0	0	N	Y	Five Stars	My girl enjoys them..	2015-08-31
US	20716650	R97RFSH4DGN9G	B00X18OCFC	779129682	Ozon Shorts Collection (English Subtitled)	Digital_Video_Download	1	0	1	N	Y	One Star	dissapoiinted in this movie, short on plot and scenery.	2015-08-31
US	13140472	R1ITUH8BFPXRYJ	B010AI9YCG	420702117	Extant, Season 2	Digital_Video_Download	4	0	0	N	Y	Four Stars	Great series	2015-08-31
US	29177135	R1VFJLZBKHT4KC	B00I3MQNWG	853694223	Bosch Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great show	2015-08-31
US	26172592	R2VXFIVIS44VMV	B00YR3H8UG	73666750	An American Girl: Chrissa Stands Strong	Digital_Video_Download	5	0	0	N	N	Five Stars	Great Message!	2015-08-31
US	16552100	R31N0E4O9XYCMI	B011KKCQH8	718553378	Ex Machina	Digital_Video_Download	5	0	0	N	Y	Excelent movie, you don't have to be a nerd to love this one.	Fantastic movie would definitely watch more than once.<br />This movie was referred to me by a friend, and he was right on the money; in my opinion a must see.	2015-08-31
US	16289462	R20XTF3R0FKO71	B007ORW7B2	849856755	The Killing Season 2	Digital_Video_Download	5	0	0	N	Y	Well worth watching!	Very good show with a wonderful cast.  Well worth watching.	2015-08-31
US	11467219	R11L8MNOWVRKBI	B00BSG69FA	541029056	Godzilla: The Original Animated Series Season 1	Digital_Video_Download	5	0	0	N	Y	Blast from the past!	My grandson LOVES this oldie!	2015-08-31
US	34155194	R2T2HKDZP0JQP6	B00CW8DRU8	623814703	The Newsroom: Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Incredible writing and directing. This is what television should be, we are totally addicted!!!	2015-08-31
US	14335758	R3J9UUH6VYR8X2	B00JUKESAE	798859267	House Hunters:  Off the Grid Season 1	Digital_Video_Download	5	0	0	N	Y	Off the grid	continuation of  season 1, which was also good.	2015-08-31
US	263755	R1YJ0KJABZWJND	B00COW65YC	78154914	True Blood Season 5	Digital_Video_Download	5	0	0	N	Y	Five Stars	Its a twister	2015-08-31
US	18783781	R30P23URC9DBEE	B00628R2G4	538955303	Roswell Season 2	Digital_Video_Download	5	1	1	N	Y	Excellent acting Excellent show	Finished Season 2 and enjoying Season 3. Excellent acting Excellent show	2015-08-31
US	51900425	R10TCKBZCRX018	B00PJW38BW	963792442	The Captive	Digital_Video_Download	2	0	0	N	Y	Two Stars	Creepy story not worth the time.	2015-08-31
US	18910535	R3C50S8GL3JYWJ	B00CW8DRU8	623814703	The Newsroom: Season 1	Digital_Video_Download	5	0	0	N	Y	Outstanding!	Very realistic. The characters are beautifully portrayed by obviously talented actors. The set is fantastic. While I do not necessarily agree with all of Aaron Sorkin's political views, his writing is poignant and stirs the emotions. I do find it somewhat unrealistic, however, that the news anchor is able to have so many obscure facts so readily available in his memory and at his fingertips to spout in interviews with people promoting views contrary to his own. That said, there are many times my emotions are stirred deeply by the plot and by the characters' reactions to the super-important news stories of the day.	2015-08-31
US	42681282	RIYGR5MFTQ7RZ	B00VVXMYU4	475247697	It Follows	Digital_Video_Download	1	3	9	N	Y	Dull. Seems as though they could have done so ...	Blegh. What a let down.  Dull.  Seems as though they could have done so much more with it.  And why was the one girl using a shell compact as a reading device?  It was like the director was trying to be &#34;artsy and different&#34; but just ended up with a weak film.	2015-08-31
US	35491177	RQM3TCSNBQVU0	B013497N1C	479335063	Sneaky Pete - Season 1	Digital_Video_Download	3	0	1	N	Y	Great possibilities.	I like it. Good actors from breaking bad and the left overs.	2015-08-31
US	22381693	R9JDAT1MZX1LJ	B00XCGU74S	785674435	Hot Pursuit	Digital_Video_Download	4	0	0	N	Y	Pretty good	Pretty funny movie, but little slow at times.	2015-08-31
US	28665349	R1C0Q2RNSM8EG	B00VFTD43A	797142769	The Imitation Game	Digital_Video_Download	5	0	1	N	Y	Five Stars	Awesome movie!	2015-08-31
US	21786383	R14X26L5KZF9RH	B005HEFDJC	775963130	Star Trek: Enterprise Season 4	Digital_Video_Download	4	0	1	N	Y	Enjoyed it	Enjoyed this but not as much as season 1 & 2.	2015-08-31
US	15686494	R24TVYCQVJXV3K	B00DURGZHW	620521357	Mud	Digital_Video_Download	4	0	0	N	Y	Four Stars	Good movie.	2015-08-31
US	11030583	RXP3DUMSNB7QT	B00CB6VTDS	879126681	Creative Galaxy Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Excellent quality show for toddler and preschool aged kids. Inspires creativity.	2015-08-31
US	14252137	R16Z04F962R6HJ	B00RSGH58Y	544397430	The Stinky & Dirty Show - Season 1	Digital_Video_Download	5	0	0	N	Y	My two and a half year old grandson loves this ...	My two and a half year old grandson loves this show.  But there seems to be only one episode.  Please make more!	2015-08-31
US	47893995	R1KHN2RTP20GCF	B00DZ83IPS	224529197	Erased	Digital_Video_Download	4	0	0	N	Y	Good movie to watch if enjoying the genre	Entertaining. Good movie to watch if enjoying the genre.	2015-08-31
US	31741102	RORHSHJSDGQ5K	B011KKE5OK	718553378	Ex Machina	Digital_Video_Download	5	0	0	N	Y	Five Stars	Captivating and provacative. recomend,	2015-08-31
US	12983314	R2RML63R9XNI0V	B011OOD38Q	840304042	Hell on Wheels Season 5	Digital_Video_Download	5	0	0	N	Y	Five Stars	Seems like it just keeps getting better!	2015-08-31
US	47340927	R2ENAVDD89YWFP	B009EEH9WU	46442183	The Omen	Digital_Video_Download	1	0	0	N	Y	One Star	boring, not as good as the original	2015-08-31
US	521535	R112E77Q7K31WD	B00DI8VIHK	796529195	True Romance	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great movie	2015-08-31
US	46843475	R33BCT7CURW8DG	B01148C32E	418143381	The Drop Box	Digital_Video_Download	5	1	1	N	Y	Five Stars	Fantastic powerful movie!  I highly recommend it!	2015-08-31
US	10138452	R13C49O1JZR63A	B0038009K0	710262675	Heaven Can Wait	Digital_Video_Download	5	0	0	N	Y	Five Stars	One of my all time favorite movies.	2015-08-31
US	26453122	R127LIJ5BMZYAB	B008T4HHWS	599809487	Scent of a Woman	Digital_Video_Download	5	0	0	N	Y	Love it every time	Seen this movie at least 5 times.  Love it every time!	2015-08-31
US	9099456	R2V9EFLPLLRPU6	B0096HI226	744358973	Magic Mike	Digital_Video_Download	3	0	0	N	Y	Okay	Would I watch this again? Yes, but only to FF to watch Channing Tatum dance solo. A bit slow and the leading actress is painful to watch. Her acting is just all together bad...I really wanted to like this movie.	2015-08-31
US	10079930	R2F5YXYUL86OHY	B000HSKUBE	489718760	House of Cards Season 1 (UK Version)	Digital_Video_Download	5	0	0	N	Y	Great!	Where it all started.  A bit dated production being over 30 years old, but still excellent series.	2015-08-31
US	49761111	R32RDPYW4VVT8U	B00810O4SU	214902526	Push	Digital_Video_Download	3	0	0	N	Y	Good viewing	Great photography, limited story line.	2015-08-31
US	21627356	R2B3843EGA1DTF	B00SOFFVAC	545513193	Meet My Valentine	Digital_Video_Download	2	0	0	N	Y	Two Stars	It was entertain but not what I expected.	2015-08-31
US	10256066	R2T48E6KXXTNV0	B006GLMFY6	857806480	True Blood: Season 2	Digital_Video_Download	5	0	0	N	Y	Great Show	one of my favorite shows	2015-08-31
US	3079909	R17MY1N7Y5JQDX	B014JQK1FY	161097293	Jim Breuer: Comic Frenzy	Digital_Video_Download	1	1	2	N	Y	One Star	Sucks	2015-08-31
US	24999633	R238OD5O2SX3E1	B00UGKDBK0	272992238	The Ambassador - The BBC Series: The Complete First Season	Digital_Video_Download	1	0	1	N	Y	One Star	Bleh	2015-08-31
US	14982289	R3CULRR2DAAV9K	B013DRYNPE	733344113	Child 44	Digital_Video_Download	5	0	1	N	Y	Five Stars	Great film	2015-08-31
US	36707460	R2R7NK0XZ5P7WH	B00945XDMO	544398776	The Princess Bride	Digital_Video_Download	5	0	0	N	Y	Mandy and Andre may be one the best duos ever	Completely holds up.  Mandy and Andre may be one the best duos ever.	2015-08-31
US	23321144	R1PK8FKEC64WO8	B00PKVBMKQ	74848798	Vikings Season 2	Digital_Video_Download	5	0	0	N	Y	Amazing!!!	Amazing!!!	2015-08-31
US	43139036	R32NOAEGKPQUZW	B00X8UKOUK	666093513	Catastrophe - Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	witty funny real	2015-08-31
US	36842697	R1SIDUXSQ33ZU9	B010O68E0C	434852559	Get Hard	Digital_Video_Download	2	0	0	N	Y	Not as funny as I hoped.	Coulda been a lot better. Shoulda been a lot better.	2015-08-31
US	40420035	R5LSV8TDYZQAO	B011KKCQH8	718553378	Ex Machina	Digital_Video_Download	4	0	0	N	Y	Four Stars	thought  provoking	2015-08-31
US	46704983	R1CA1LCGC816QC	B006IVTP1U	938841809	The Sopranos: Season 1	Digital_Video_Download	5	0	0	N	Y	... could watch this show a million times and still love it!	I could watch this show a million times and still love it!	2015-08-31
US	44656009	RHSND5ZMKTY61	B00MYFAR6G	998053171	Breathless Season 1	Digital_Video_Download	2	0	0	N	Y	Too slick, too superficial. James Bond MD. ...	Too slick, too superficial. James Bond MD. It may be successful at what it's trying to do, but I couldn't watch it.	2015-08-31
US	35497004	R127MI5OE89URE	B002R5HR70	102914149	The Bodyguard (1992)	Digital_Video_Download	4	0	0	N	Y	Four Stars	Great movie takes me back to that time!	2015-08-31
US	10672862	R3IGF971ERHXAA	B00X8UKOUK	666093513	Catastrophe - Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Hilarious!!	2015-08-31
US	31781936	R1LY8VNJMUWOOT	B008U4S6AE	675032796	Strike Back: Season 1	Digital_Video_Download	5	0	0	N	Y	Strike Back for action adults only! 5 Stars	One of the best action adventure TV series I have ever seen if you don't mind all the explicit sex scenes mixed in...	2015-08-31
US	29537619	R1RY0CZLOR2Q04	B00CW8DRU8	623814703	The Newsroom: Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great drama	2015-08-31
US	49577293	R1A2G7OIK2S1IB	B00XCGTFCS	201337666	Cas & Dylan	Digital_Video_Download	4	2	2	N	Y	Love Richard Dreyfuss-rent the movie.  Experience young talent actor, Tatiana Maslany-you will remember her forever!	This a lets-get-on-the road inter-generational movie.  YOU SHOULD WATCH THIS MOVIE BECAUSE THERE IS DEPTH! Cass the Doctor who has a career, a beautiful home in Winnipeg and a wonderful doggie,Winston.  Dylan, a young inappropriate-bohemium type with a belief she sensitive-incredible writer. anything else that I would offer now would be &#34;SPOILER ALERT&#34;.  My husband and I watch all films and TV that Richard Dreyfuss appears in; however, Tatiana Maslany, is an actor to watch.  That said, this should be a review to help you rent and develop your opinion of the movie.	2015-08-31
US	10548675	R193SMYR6BKMSA	B0142KK9EA	550334544	Frozen Fever	Digital_Video_Download	5	0	0	N	Y	Five Stars	Kids loved it!	2015-08-31
US	24547306	R1E67U8EGB7RWJ	B00PSLQYWE	156264553	Downton Abbey Season 5	Digital_Video_Download	5	0	0	N	Y	PBS is a good cause to support	Well put together.PBS is a good cause to support	2015-08-31
US	11978950	R3I6CURYEO1NZ1	B00KFVWXPE	938841809	The Sopranos: Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Interesting characters.  Compelling story.	2015-08-31
US	38713371	R2416WU4CXQFY8	B00KDO4O1E	651776807	Defiance, Season 2	Digital_Video_Download	4	0	0	N	Y	Great show for Syfy junkies.	The show is full of twists, turns and excitement.	2015-08-31
US	7986305	R1S3CQC2VBOOL5	B00UY0Q85W	263203403	Orphan Black, Season 3	Digital_Video_Download	5	0	0	N	Y	Love It	Can't stop watching it.  I am about to run out of seasons.	2015-08-31
US	2231532	R2IJGS931541O2	B005HFW8A8	917903750	Mission Impossible Season 1	Digital_Video_Download	4	0	0	N	N	Four Stars	Just as good if not better the second time around.	2015-08-31
US	13272802	R26OEXA0CJKS35	B0052OWGYW	740972536	The Mechanic	Digital_Video_Download	4	0	0	N	Y	Fun movie	Fun and exciting. An entertaining movie.	2015-08-31
US	19605923	R3LGQRLQ0YC62U	B00688628M	755132112	Band of Brothers Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Amazing miniseries. One of the best ever made.	2015-08-31
US	18163619	R21KPZTQF7I1QS	B008LRDBVE	55441640	Wild Kratts Season 1	Digital_Video_Download	5	0	0	N	Y	my grandchildren love this show and they want me to watch it ...	my grandchildren love this show and they want me to watch it with them and i enjoyed it too.  entertaining and educational.	2015-08-31
US	52214425	R2EC81TB405QHB	B00I2KKK9Q	88451227	The Shiralee	Digital_Video_Download	4	0	0	N	Y	Interesting Australian story	I had a little trouble following the conversation at times, but the story was interesting, and views of the outback were great.  Too long.	2015-08-31
US	6143079	RL9CKXF4QOCNG	B00BWTXKNM	513079058	The Sorcerer and the White Snake	Digital_Video_Download	1	0	1	N	Y	One Star	Had &#34;English&#34; as the subtitle.  Never got past the first 5 minutes.	2015-08-31
US	38841527	R206NJATH09D4F	B00I3NHZPY	853694223	Bosch Season 1	Digital_Video_Download	5	0	0	N	Y	I thoroughly enjoyed watching this and can't wait for the next season	I read Connelly's books and thought Bosch was portrayed very true to the stories. I thoroughly enjoyed watching this and can't wait for the next season!	2015-08-31
US	18373368	R3MWS4SZLPLBHJ	B00I3MOM7Y	772372360	Wishenpoof Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	All I know my daughters 7 and 3 love the show...	2015-08-31
US	21949754	R1BG45TCNMXN46	B005HFB05W	695473037	Cheers Season 3	Digital_Video_Download	5	0	0	N	Y	Cheers!!!	Cheers is so fun to watch!!  Great cast, great lines, and a great place to have . . . a bar where everyone knows your name and you know everyone as well!!!	2015-08-31
US	28875042	R29IHAWRS84SYF	B005544TRQ	436223062	Suits Season 1	Digital_Video_Download	5	0	0	N	Y	Addicting	Best show ever! I'm addicted!	2015-08-31
US	11922971	R21HM4I95IQX92	B00DZ83IPS	224529197	Erased	Digital_Video_Download	5	0	0	N	Y	Good movie	Good movie	2015-08-31
US	41838351	R1N9XVUI0IDFW9	B00L0YWNLY	266997123	Shaun the Sheep Season 4	Digital_Video_Download	4	0	0	N	Y	Four Stars	Entertaining as usual.	2015-08-31
US	6385625	R1WQUZP40QR8Y0	B004KPX56C	460878142	Bubble Guppies Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	My baby girl LOVES this show...	2015-08-31
US	12900283	R3A7MH3RQ9LP5P	B00RSGH58Y	544397430	The Stinky & Dirty Show - Season 1	Digital_Video_Download	3	0	0	N	Y	Wish there were more episodes	My son absolutely loves this show.  Only downside is that there is only one episode.  Goes great with his book, &#34;I Stink&#34; which is all about Stinky.	2015-08-31
US	26429524	R3U5C3EIMV9BLE	B00J5WF270	63023266	Mad Men Season 7	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great show!	2015-08-31
US	15255004	R2PNCOQ9YBIL7B	B00MN64WP8	459954450	Disneynature Bears (2014)	Digital_Video_Download	5	1	1	N	Y	Love this movie	Love this movie!  Those bears are so stinking cute!  Me and my (adult) BF watched it, and it was so cute!	2015-08-31
US	41903120	R6SS4ZMNEH0IM	B0055B7K7A	30572331	Up	Digital_Video_Download	5	0	0	N	Y	Kids love it! It's a bit sad for adults	Kids love it!  It's a bit sad for adults, but my kids think it's hilarious!	2015-08-31
US	51832079	R344KCPMY09SQE	B00U5UNW32	811835944	Masters of Sex Season 2	Digital_Video_Download	5	0	0	N	Y	Five Stars	ðŸ˜œ	2015-08-31
US	17155103	R3FYIE3HG69YB6	B004YSDREK	302232369	Sesame Street Season 40	Digital_Video_Download	5	0	0	N	Y	Five Stars	Perfect Netflix doesn't have then but prime does	2015-08-31
US	12734609	R15LMLX2IJKUKX	B005ZMT97S	407080322	Pirates of the Caribbean: Curse of the Black Pearl	Digital_Video_Download	5	0	1	N	Y	Five Stars	Great movie. Loved it.	2015-08-31
US	2956674	R1AA3Y6F15ERX8	B00UXS6CT2	69847340	The Duff	Digital_Video_Download	5	1	1	N	Y	Five Stars	Awesome movie	2015-08-31
US	26439987	R2LDGUO86PJOA9	B010AI9YCG	420702117	Extant, Season 2	Digital_Video_Download	5	0	0	N	Y	Love it!!	Great show!!!!!!	2015-08-31
US	25994323	R2R1RPVQ74HDSA	B014F4PCAE	700984059	Aloha	Digital_Video_Download	3	2	3	N	Y	Worth a look:	While  in agreement  this is not one of Cameron Crowe's strongest efforts, it is far from being a bad film.  I personally believe sometimes when an A-list talent like Mr. Crowe  comes out with a highly anticipated movie, that the bar  for the critics and the audience is already somewhat higher from the outset.  So, I believe the playing field is not quite level from the outset when reviewing the film compared with other films of the same ilk.<br /> So, what I believe is a film that is worthwhile and enjoyable has been simply knit picked to death, from what was considered questionable casting of the Emma stone character to the pace of the movie etc.  The bottom line is, this film was enjoyable, well acted and worthy of an audience.<br /> It is simply a fun, lighthearted  well directed romance film that will likely not disappoint 80% of the people that give it a shot. Aloha!	2015-08-31
US	41093513	R1QJOVP1DYQGRU	B00L83TQR6	548093407	Transformers: Age of Extinction	Digital_Video_Download	4	0	0	N	Y	Four Stars	Lot of high profile action.	2015-08-31
US	51829138	R3H8P4EEB6LFGH	B00R6SYCNA	504546948	Grantchester Season 1	Digital_Video_Download	2	1	4	N	Y	Vicar not played well	I enjoyed the stories and the setting. However, the actor who played the Vicar always walked around with his head down, looking like a sad sacks. I would think a Vicar would be able to express himself and deal with people. This dude can't EVER express himself to anyone. Maybe with another actor who played the role differently, the show would have been more enjoyable.	2015-08-31
US	41591392	R1WI11US7TQXXL	B00343UP96	810338294	Good Hair	Digital_Video_Download	3	0	0	N	Y	Three Stars	Have shared it with many friends. Fascinating topic.	2015-08-31
US	20716650	R1Q4EJU97C54VO	B00NWMMRWC	648728363	Bed Scenes (English Subtitled)	Digital_Video_Download	3	0	0	N	Y	Three Stars	Nothing extra exciting about this one.	2015-08-31
US	26423124	R1OEVMJXJLYS69	B0107ORBQ4	854931037	While We're Young	Digital_Video_Download	2	0	0	N	Y	Two Stars	I like Ben Stiller and expected more from the other actors as well. It put me to sleep.	2015-08-31
US	10869109	R2UJKA4EJLEC0O	B00VWQ45KM	633716666	The Longest Ride	Digital_Video_Download	5	0	0	N	Y	Five Stars	It was beautiful.	2015-08-31
US	52266943	R1H9U10M75KWD7	B00FW1CEPG	575599080	Kentucky Fried Movie	Digital_Video_Download	5	0	0	N	Y	Five Stars	Hilarious and Timeless.	2015-08-31
US	11457439	R2IO367M1VR6PG	B0122UJQ00	519272836	Strike Back: Season 3	Digital_Video_Download	5	0	0	N	Y	Enjoyed the banter between the main characters over the high ...	Enjoyed the banter between the main characters over the high body count. The overall story this time wasn't as good as previous series.	2015-08-31
US	34390660	R1BN9HUPPG60GG	B005HG0H8W	908046187	Twilight Zone Season 5	Digital_Video_Download	5	0	0	N	Y	Twilight Zone - Timeless Classics	All seasons are cult-classics.  Rod Serling brought us many science fiction episodes, but also episodes that bring to light the very real issues of the day, and of all time.  Many of the episodes of Twilight Zone will always be relevant, as long as humans are relevant, and still exist.<br /><br />Bravo Mr. Sterling, bravo!	2015-08-31
US	27473068	RUZBAL1PP1492	B00UY0QOKQ	263203403	Orphan Black, Season 3	Digital_Video_Download	4	0	0	N	Y	Four Stars	Suprising, not predictable. Keeps you entertained!	2015-08-31
US	47655999	R21AXKMCD4X606	B00BZB16AQ	668858004	As Good As It Gets	Digital_Video_Download	5	0	0	N	Y	so I must find it to be a terrific movie. Highly recommended	My second time watching this film, so I must find it to be a terrific movie.  Highly recommended.	2015-08-31
US	42198892	RD06TJBJSNBT9	B00APE1NZW	532475125	Justified Season 4	Digital_Video_Download	5	0	0	N	Y	Five Stars	When will season six be free?	2015-08-31
US	22645228	R1L2GK0DION5UX	B00XOXDXV8	895883504	Mad Max: Fury Road	Digital_Video_Download	5	0	1	N	Y	Great Plot	For me, science fiction requires a plausible scenario.  This movie did have a good plot.  A purpose behind the mayhem.  And I enjoyed the movie very much.	2015-08-31
US	14247620	R15PX0D0YQR35A	B00DQG6P18	400800316	NOVA Volume 10	Digital_Video_Download	4	0	0	N	Y	Four Stars	Really like this type of programming	2015-08-31
US	51997113	R33X2ED8FOU28F	B012S24T5Y	615977853	The Water Diviner	Digital_Video_Download	4	0	0	N	Y	Four Stars	Beautiful story, scenery, and acting.	2015-08-31
